head	rel	tail	hastscore	hasescore	hasdscore
603	5	3495	1.0	1.0	1.0
454	5	3660	1.0	1.0	1.0
1725	5	5707	1.0	1.0	1.0
64	5	5966	1.0	1.0	1.0
3669	5	4279	1.0	1.0	1.0
2570	5	1132	1.0	1.0	1.0
1953	5	3882	1.0	1.0	1.0
567	5	447	1.0	1.0	1.0
1766	5	5190	1.0	1.0	1.0
753	5	5097	1.0	1.0	1.0
521	5	2667	1.0	1.0	1.0
1785	5	87	1.0	1.0	1.0
1659	5	1197	1.0	1.0	1.0
601	5	513	1.0	1.0	1.0
458	5	3038	1.0	1.0	1.0
553	5	345	1.0	1.0	1.0
1980	5	2628	1.0	1.0	1.0
982	5	1152	1.0	1.0	1.0
435	5	3870	1.0	1.0	1.0
264	5	1304	1.0	1.0	1.0
360	5	2875	1.0	1.0	1.0
0	5	5170	1.0	1.0	1.0
601	5	184	1.0	1.0	1.0
1218	5	1384	1.0	1.0	1.0
1852	5	344	1.0	1.0	1.0
1848	5	4485	1.0	1.0	1.0
816	5	1774	1.0	1.0	1.0
2568	5	171	1.0	1.0	1.0
698	5	4242	1.0	1.0	1.0
698	5	6227	1.0	1.0	1.0
480	5	1324	1.0	1.0	1.0
890	5	3824	1.0	1.0	1.0
766	5	1447	1.0	1.0	1.0
979	5	2581	1.0	1.0	1.0
1889	5	1580	1.0	1.0	1.0
432	5	87	1.0	1.0	1.0
1218	5	4457	1.0	1.0	1.0
266	5	8032	1.0	1.0	1.0
1092	5	3709	1.0	1.0	1.0
103	5	171	1.0	1.0	1.0
458	5	3787	1.0	1.0	1.0
635	5	2789	1.0	1.0	1.0
1889	5	2292	1.0	1.0	1.0
453	5	3923	1.0	1.0	1.0
2782	5	712	1.0	1.0	1.0
64	5	2732	1.0	1.0	1.0
450	5	39	1.0	1.0	1.0
2290	5	509	1.0	1.0	1.0
610	5	6160	1.0	1.0	1.0
1064	5	2948	1.0	1.0	1.0
648	5	712	1.0	1.0	1.0
1565	5	1152	1.0	1.0	1.0
700	5	1391	1.0	1.0	1.0
2069	5	4896	1.0	1.0	1.0
970	5	1284	1.0	1.0	1.0
1210	5	161	1.0	1.0	1.0
521	5	7608	1.0	1.0	1.0
893	5	4179	1.0	1.0	1.0
648	5	923	1.0	1.0	1.0
667	5	87	1.0	1.0	1.0
1711	5	4264	1.0	1.0	1.0
1948	5	2732	1.0	1.0	1.0
1330	5	87	1.0	1.0	1.0
951	5	577	1.0	1.0	1.0
1328	5	7848	1.0	1.0	1.0
3211	5	345	1.0	1.0	1.0
1092	5	3969	1.0	1.0	1.0
1174	5	1665	1.0	1.0	1.0
587	5	6378	1.0	1.0	1.0
2290	5	2845	1.0	1.0	1.0
1218	5	976	1.0	1.0	1.0
1496	5	1431	1.0	1.0	1.0
442	5	4490	1.0	1.0	1.0
660	5	4655	1.0	1.0	1.0
1417	5	87	1.0	1.0	1.0
266	5	1689	1.0	1.0	1.0
752	5	8366	1.0	1.0	1.0
902	5	1152	1.0	1.0	1.0
1884	5	3166	1.0	1.0	1.0
264	5	1729	1.0	1.0	1.0
1470	5	6402	1.0	1.0	1.0
2252	5	345	1.0	1.0	1.0
464	5	6980	1.0	1.0	1.0
782	5	87	1.0	1.0	1.0
2015	5	2008	1.0	1.0	1.0
1980	5	345	1.0	1.0	1.0
1166	5	4184	1.0	1.0	1.0
1526	5	1573	1.0	1.0	1.0
553	5	5126	1.0	1.0	1.0
1836	5	6558	1.0	1.0	1.0
357	5	1284	1.0	1.0	1.0
1516	5	87	1.0	1.0	1.0
908	5	87	1.0	1.0	1.0
503	5	1700	1.0	1.0	1.0
1906	5	1901	1.0	1.0	1.0
521	5	161	1.0	1.0	1.0
1506	5	3229	1.0	1.0	1.0
1696	5	1284	1.0	1.0	1.0
454	5	6757	1.0	1.0	1.0
1264	5	345	1.0	1.0	1.0
154	5	2602	1.0	1.0	1.0
1463	5	284	1.0	1.0	1.0
1005	5	87	1.0	1.0	1.0
660	5	6555	1.0	1.0	1.0
660	5	2803	1.0	1.0	1.0
503	5	1132	1.0	1.0	1.0
119	5	422	1.0	1.0	1.0
1335	5	3924	1.0	1.0	1.0
440	5	5380	1.0	1.0	1.0
769	5	2232	1.0	1.0	1.0
1493	5	2452	1.0	1.0	1.0
587	5	87	1.0	1.0	1.0
1848	5	39	1.0	1.0	1.0
2115	5	2103	1.0	1.0	1.0
1208	5	190	1.0	1.0	1.0
416	5	171	1.0	1.0	1.0
994	5	2178	1.0	1.0	1.0
822	5	6499	1.0	1.0	1.0
1496	5	3314	1.0	1.0	1.0
769	5	190	1.0	1.0	1.0
1414	5	2754	1.0	1.0	1.0
349	5	513	1.0	1.0	1.0
3440	5	6329	1.0	1.0	1.0
2155	5	1844	1.0	1.0	1.0
1218	5	2789	1.0	1.0	1.0
1428	5	1289	1.0	1.0	1.0
265	5	1304	1.0	1.0	1.0
769	5	4275	1.0	1.0	1.0
202	5	923	1.0	1.0	1.0
360	5	1284	1.0	1.0	1.0
2015	5	190	1.0	1.0	1.0
2790	5	7750	1.0	1.0	1.0
246	5	87	1.0	1.0	1.0
136	5	6710	1.0	1.0	1.0
1038	5	1289	1.0	1.0	1.0
1106	5	2590	1.0	1.0	1.0
2239	5	345	1.0	1.0	1.0
1166	5	2777	1.0	1.0	1.0
1409	5	1289	1.0	1.0	1.0
438	5	3670	1.0	1.0	1.0
1450	5	1454	1.0	1.0	1.0
576	5	2892	1.0	1.0	1.0
769	5	1580	1.0	1.0	1.0
154	5	3019	1.0	1.0	1.0
266	5	1132	1.0	1.0	1.0
12	5	1146	1.0	1.0	1.0
1463	5	87	1.0	1.0	1.0
191	5	2406	1.0	1.0	1.0
436	5	2964	1.0	1.0	1.0
1725	5	2574	1.0	1.0	1.0
957	5	4283	1.0	1.0	1.0
501	5	5221	1.0	1.0	1.0
735	5	1577	1.0	1.0	1.0
2376	5	2883	1.0	1.0	1.0
1362	5	2819	1.0	1.0	1.0
1496	5	985	1.0	1.0	1.0
1370	5	194	1.0	1.0	1.0
2186	5	2245	1.0	1.0	1.0
1335	5	4183	1.0	1.0	1.0
445	5	1387	1.0	1.0	1.0
805	5	1662	1.0	1.0	1.0
899	5	1626	1.0	1.0	1.0
644	5	447	1.0	1.0	1.0
593	5	8368	1.0	1.0	1.0
480	5	222	1.0	1.0	1.0
889	5	2026	1.0	1.0	1.0
208	5	5398	1.0	1.0	1.0
769	5	5595	1.0	1.0	1.0
1488	5	87	1.0	1.0	1.0
987	5	3379	1.0	1.0	1.0
604	5	2981	1.0	1.0	1.0
103	5	2725	1.0	1.0	1.0
233	5	3331	1.0	1.0	1.0
931	5	2912	1.0	1.0	1.0
1615	5	2346	1.0	1.0	1.0
1001	5	1324	1.0	1.0	1.0
64	5	1132	1.0	1.0	1.0
1092	5	1093	1.0	1.0	1.0
683	5	1152	1.0	1.0	1.0
763	5	345	1.0	1.0	1.0
144	5	7824	1.0	1.0	1.0
1748	5	4933	1.0	1.0	1.0
180	5	194	1.0	1.0	1.0
2155	5	3732	1.0	1.0	1.0
1234	5	4380	1.0	1.0	1.0
555	5	4425	1.0	1.0	1.0
498	5	3560	1.0	1.0	1.0
1531	5	6719	1.0	1.0	1.0
2837	5	1377	1.0	1.0	1.0
1234	5	6002	1.0	1.0	1.0
901	5	1384	1.0	1.0	1.0
2276	5	161	1.0	1.0	1.0
476	5	87	1.0	1.0	1.0
1748	5	2659	1.0	1.0	1.0
1001	5	5368	1.0	1.0	1.0
1139	5	712	1.0	1.0	1.0
1288	5	1447	1.0	1.0	1.0
4016	5	171	1.0	1.0	1.0
743	5	2475	1.0	1.0	1.0
944	5	87	1.0	1.0	1.0
1695	5	87	1.0	1.0	1.0
5061	5	4818	1.0	1.0	1.0
1335	5	5047	1.0	1.0	1.0
902	5	1614	1.0	1.0	1.0
2020	5	519	1.0	1.0	1.0
767	5	4238	1.0	1.0	1.0
624	5	2026	1.0	1.0	1.0
3099	5	3018	1.0	1.0	1.0
0	5	2963	1.0	1.0	1.0
951	5	3873	1.0	1.0	1.0
77	5	2441	1.0	1.0	1.0
987	5	39	1.0	1.0	1.0
1084	5	1132	1.0	1.0	1.0
2884	5	2678	1.0	1.0	1.0
1691	5	161	1.0	1.0	1.0
1918	5	441	1.0	1.0	1.0
1818	5	3878	1.0	1.0	1.0
470	5	2509	1.0	1.0	1.0
1704	5	1373	1.0	1.0	1.0
593	5	4059	1.0	1.0	1.0
1786	5	1248	1.0	1.0	1.0
1092	5	5836	1.0	1.0	1.0
610	5	70	1.0	1.0	1.0
1648	5	161	1.0	1.0	1.0
517	5	813	1.0	1.0	1.0
1039	5	3600	1.0	1.0	1.0
2196	5	1679	1.0	1.0	1.0
258	5	2686	1.0	1.0	1.0
608	5	2245	1.0	1.0	1.0
2359	5	2979	1.0	1.0	1.0
1426	5	1774	1.0	1.0	1.0
133	5	2346	1.0	1.0	1.0
863	5	2390	1.0	1.0	1.0
233	5	1952	1.0	1.0	1.0
1104	5	1152	1.0	1.0	1.0
687	5	1152	1.0	1.0	1.0
1244	5	2778	1.0	1.0	1.0
1169	5	217	1.0	1.0	1.0
299	5	1580	1.0	1.0	1.0
2719	5	4421	1.0	1.0	1.0
1870	5	87	1.0	1.0	1.0
877	5	3693	1.0	1.0	1.0
247	5	1431	1.0	1.0	1.0
957	5	1425	1.0	1.0	1.0
2069	5	513	1.0	1.0	1.0
138	5	194	1.0	1.0	1.0
569	5	606	1.0	1.0	1.0
110	5	2489	1.0	1.0	1.0
1470	5	4390	1.0	1.0	1.0
1646	5	87	1.0	1.0	1.0
162	5	1076	1.0	1.0	1.0
233	5	3550	1.0	1.0	1.0
752	5	5897	1.0	1.0	1.0
1779	5	2055	1.0	1.0	1.0
1979	5	190	1.0	1.0	1.0
321	5	2245	1.0	1.0	1.0
302	5	1384	1.0	1.0	1.0
1493	5	8356	1.0	1.0	1.0
517	5	4076	1.0	1.0	1.0
1114	5	1600	1.0	1.0	1.0
695	5	2966	1.0	1.0	1.0
432	5	222	1.0	1.0	1.0
490	5	87	1.0	1.0	1.0
233	5	710	1.0	1.0	1.0
1593	5	6014	1.0	1.0	1.0
445	5	190	1.0	1.0	1.0
1335	5	678	1.0	1.0	1.0
498	5	1304	1.0	1.0	1.0
411	5	7288	1.0	1.0	1.0
925	5	1196	1.0	1.0	1.0
610	5	345	1.0	1.0	1.0
1889	5	1152	1.0	1.0	1.0
1335	5	5498	1.0	1.0	1.0
411	5	1373	1.0	1.0	1.0
2069	5	1438	1.0	1.0	1.0
1956	5	3167	1.0	1.0	1.0
576	5	8357	1.0	1.0	1.0
480	5	1188	1.0	1.0	1.0
1098	5	634	1.0	1.0	1.0
798	5	194	1.0	1.0	1.0
311	5	3290	1.0	1.0	1.0
133	5	5319	1.0	1.0	1.0
914	5	194	1.0	1.0	1.0
1725	5	4001	1.0	1.0	1.0
41	5	6404	1.0	1.0	1.0
233	5	1920	1.0	1.0	1.0
2753	5	577	1.0	1.0	1.0
480	5	8752	1.0	1.0	1.0
1531	5	5822	1.0	1.0	1.0
1339	5	6784	1.0	1.0	1.0
1465	5	2008	1.0	1.0	1.0
360	5	2136	1.0	1.0	1.0
1174	5	1391	1.0	1.0	1.0
1183	5	87	1.0	1.0	1.0
1450	5	190	1.0	1.0	1.0
1815	5	2384	1.0	1.0	1.0
576	5	940	1.0	1.0	1.0
144	5	2452	1.0	1.0	1.0
1731	5	3281	1.0	1.0	1.0
2858	5	161	1.0	1.0	1.0
1426	5	2152	1.0	1.0	1.0
110	5	222	1.0	1.0	1.0
2093	5	87	1.0	1.0	1.0
299	5	3873	1.0	1.0	1.0
1560	5	39	1.0	1.0	1.0
1648	5	923	1.0	1.0	1.0
1948	5	577	1.0	1.0	1.0
1055	5	2059	1.0	1.0	1.0
209	5	87	1.0	1.0	1.0
445	5	447	1.0	1.0	1.0
2069	5	2410	1.0	1.0	1.0
269	5	577	1.0	1.0	1.0
553	5	6587	1.0	1.0	1.0
106	5	629	1.0	1.0	1.0
233	5	2221	1.0	1.0	1.0
1740	5	900	1.0	1.0	1.0
1848	5	190	1.0	1.0	1.0
1769	5	1324	1.0	1.0	1.0
357	5	87	1.0	1.0	1.0
1718	5	447	1.0	1.0	1.0
1889	5	6471	1.0	1.0	1.0
12	5	161	1.0	1.0	1.0
973	5	194	1.0	1.0	1.0
337	5	1454	1.0	1.0	1.0
1725	5	4059	1.0	1.0	1.0
1174	5	6940	1.0	1.0	1.0
436	5	1076	1.0	1.0	1.0
102	5	5954	1.0	1.0	1.0
480	5	1424	1.0	1.0	1.0
3174	5	3410	1.0	1.0	1.0
1038	5	2485	1.0	1.0	1.0
521	5	3252	1.0	1.0	1.0
555	5	5335	1.0	1.0	1.0
1355	5	3038	1.0	1.0	1.0
681	5	2174	1.0	1.0	1.0
593	5	87	1.0	1.0	1.0
2228	5	267	1.0	1.0	1.0
1397	5	4575	1.0	1.0	1.0
1639	5	6076	1.0	1.0	1.0
957	5	4258	1.0	1.0	1.0
1001	5	1289	1.0	1.0	1.0
1215	5	7117	1.0	1.0	1.0
700	5	190	1.0	1.0	1.0
1470	5	2248	1.0	1.0	1.0
479	5	161	1.0	1.0	1.0
947	5	161	1.0	1.0	1.0
2150	5	742	1.0	1.0	1.0
88	5	2737	1.0	1.0	1.0
1597	5	2072	1.0	1.0	1.0
1101	5	314	1.0	1.0	1.0
648	5	513	1.0	1.0	1.0
419	5	976	1.0	1.0	1.0
1397	5	1774	1.0	1.0	1.0
1884	5	6359	1.0	1.0	1.0
480	5	3111	1.0	1.0	1.0
1383	5	2232	1.0	1.0	1.0
648	5	3495	1.0	1.0	1.0
667	5	422	1.0	1.0	1.0
805	5	6359	1.0	1.0	1.0
297	5	1844	1.0	1.0	1.0
1409	5	2512	1.0	1.0	1.0
1215	5	1577	1.0	1.0	1.0
470	5	3827	1.0	1.0	1.0
1635	5	2026	1.0	1.0	1.0
1673	5	2059	1.0	1.0	1.0
570	5	1152	1.0	1.0	1.0
902	5	5535	1.0	1.0	1.0
1362	5	267	1.0	1.0	1.0
318	5	4003	1.0	1.0	1.0
2020	5	5564	1.0	1.0	1.0
245	5	87	1.0	1.0	1.0
1884	5	1284	1.0	1.0	1.0
1653	5	3449	1.0	1.0	1.0
64	5	194	1.0	1.0	1.0
1396	5	1289	1.0	1.0	1.0
666	5	2485	1.0	1.0	1.0
277	5	387	1.0	1.0	1.0
266	5	1817	1.0	1.0	1.0
1191	5	1377	1.0	1.0	1.0
652	5	2275	1.0	1.0	1.0
479	5	194	1.0	1.0	1.0
1984	5	1284	1.0	1.0	1.0
974	5	87	1.0	1.0	1.0
695	5	6746	1.0	1.0	1.0
445	5	1188	1.0	1.0	1.0
676	5	1901	1.0	1.0	1.0
1445	5	2737	1.0	1.0	1.0
2196	5	2197	1.0	1.0	1.0
1904	5	2232	1.0	1.0	1.0
2228	5	2668	1.0	1.0	1.0
521	5	3800	1.0	1.0	1.0
153	5	2458	1.0	1.0	1.0
863	5	2029	1.0	1.0	1.0
2532	5	5124	1.0	1.0	1.0
360	5	985	1.0	1.0	1.0
1116	5	87	1.0	1.0	1.0
64	5	7319	1.0	1.0	1.0
186	5	87	1.0	1.0	1.0
660	5	5607	1.0	1.0	1.0
233	5	267	1.0	1.0	1.0
648	5	7612	1.0	1.0	1.0
2381	5	1679	1.0	1.0	1.0
96	5	3939	1.0	1.0	1.0
1616	5	985	1.0	1.0	1.0
1020	5	1373	1.0	1.0	1.0
814	5	1391	1.0	1.0	1.0
734	5	1429	1.0	1.0	1.0
299	5	519	1.0	1.0	1.0
695	5	3037	1.0	1.0	1.0
698	5	7267	1.0	1.0	1.0
27	5	87	1.0	1.0	1.0
2249	5	222	1.0	1.0	1.0
2260	5	1459	1.0	1.0	1.0
517	5	623	1.0	1.0	1.0
2371	5	5397	1.0	1.0	1.0
567	5	1016	1.0	1.0	1.0
117	5	1373	1.0	1.0	1.0
245	5	985	1.0	1.0	1.0
1725	5	4184	1.0	1.0	1.0
1648	5	3824	1.0	1.0	1.0
1757	5	5190	1.0	1.0	1.0
1526	5	2531	1.0	1.0	1.0
1288	5	5510	1.0	1.0	1.0
593	5	184	1.0	1.0	1.0
266	5	2103	1.0	1.0	1.0
1128	5	1196	1.0	1.0	1.0
1529	5	1284	1.0	1.0	1.0
1404	5	3934	1.0	1.0	1.0
902	5	5502	1.0	1.0	1.0
734	5	2410	1.0	1.0	1.0
1041	5	3612	1.0	1.0	1.0
1409	5	345	1.0	1.0	1.0
902	5	4484	1.0	1.0	1.0
233	5	1830	1.0	1.0	1.0
1710	5	992	1.0	1.0	1.0
1823	5	1132	1.0	1.0	1.0
286	5	1076	1.0	1.0	1.0
105	5	2615	1.0	1.0	1.0
2532	5	1384	1.0	1.0	1.0
1128	5	968	1.0	1.0	1.0
247	5	3827	1.0	1.0	1.0
1948	5	87	1.0	1.0	1.0
565	5	447	1.0	1.0	1.0
695	5	5498	1.0	1.0	1.0
957	5	2346	1.0	1.0	1.0
1776	5	87	1.0	1.0	1.0
769	5	1755	1.0	1.0	1.0
154	5	194	1.0	1.0	1.0
907	5	87	1.0	1.0	1.0
1366	5	87	1.0	1.0	1.0
3174	5	3732	1.0	1.0	1.0
625	5	87	1.0	1.0	1.0
914	5	87	1.0	1.0	1.0
555	5	2948	1.0	1.0	1.0
727	5	1431	1.0	1.0	1.0
604	5	2581	1.0	1.0	1.0
233	5	194	1.0	1.0	1.0
419	5	5822	1.0	1.0	1.0
1077	5	1405	1.0	1.0	1.0
458	5	577	1.0	1.0	1.0
1979	5	2174	1.0	1.0	1.0
994	5	2143	1.0	1.0	1.0
549	5	634	1.0	1.0	1.0
72	5	3449	1.0	1.0	1.0
515	5	447	1.0	1.0	1.0
442	5	923	1.0	1.0	1.0
1893	5	314	1.0	1.0	1.0
458	5	2685	1.0	1.0	1.0
1328	5	531	1.0	1.0	1.0
842	5	87	1.0	1.0	1.0
464	5	2688	1.0	1.0	1.0
1893	5	6166	1.0	1.0	1.0
1060	5	2305	1.0	1.0	1.0
994	5	8290	1.0	1.0	1.0
2228	5	1738	1.0	1.0	1.0
1398	5	87	1.0	1.0	1.0
154	5	2582	1.0	1.0	1.0
1143	5	87	1.0	1.0	1.0
635	5	985	1.0	1.0	1.0
1193	5	284	1.0	1.0	1.0
1084	5	87	1.0	1.0	1.0
1364	5	1132	1.0	1.0	1.0
816	5	2489	1.0	1.0	1.0
454	5	4761	1.0	1.0	1.0
1659	5	1059	1.0	1.0	1.0
1124	5	1152	1.0	1.0	1.0
52	5	1284	1.0	1.0	1.0
769	5	2998	1.0	1.0	1.0
902	5	2162	1.0	1.0	1.0
467	5	87	1.0	1.0	1.0
435	5	1132	1.0	1.0	1.0
802	5	171	1.0	1.0	1.0
1855	5	39	1.0	1.0	1.0
816	5	2525	1.0	1.0	1.0
1748	5	3336	1.0	1.0	1.0
1902	5	1453	1.0	1.0	1.0
501	5	2282	1.0	1.0	1.0
1493	5	4836	1.0	1.0	1.0
604	5	2725	1.0	1.0	1.0
1670	5	1844	1.0	1.0	1.0
1557	5	87	1.0	1.0	1.0
619	5	3343	1.0	1.0	1.0
2335	5	1284	1.0	1.0	1.0
987	5	190	1.0	1.0	1.0
573	5	2992	1.0	1.0	1.0
1492	5	1430	1.0	1.0	1.0
603	5	1406	1.0	1.0	1.0
2561	5	1076	1.0	1.0	1.0
2858	5	2232	1.0	1.0	1.0
583	5	1454	1.0	1.0	1.0
1218	5	3114	1.0	1.0	1.0
1124	5	1772	1.0	1.0	1.0
917	5	1289	1.0	1.0	1.0
604	5	422	1.0	1.0	1.0
715	5	5012	1.0	1.0	1.0
660	5	3391	1.0	1.0	1.0
379	5	1577	1.0	1.0	1.0
153	5	1049	1.0	1.0	1.0
576	5	646	1.0	1.0	1.0
360	5	2232	1.0	1.0	1.0
6	5	985	1.0	1.0	1.0
1840	5	3597	1.0	1.0	1.0
1364	5	2405	1.0	1.0	1.0
2155	5	509	1.0	1.0	1.0
736	5	2485	1.0	1.0	1.0
802	5	87	1.0	1.0	1.0
957	5	2990	1.0	1.0	1.0
84	5	3553	1.0	1.0	1.0
2301	5	3646	1.0	1.0	1.0
1884	5	1431	1.0	1.0	1.0
695	5	1431	1.0	1.0	1.0
83	5	1454	1.0	1.0	1.0
445	5	2494	1.0	1.0	1.0
1299	5	2803	1.0	1.0	1.0
0	5	3660	1.0	1.0	1.0
93	5	985	1.0	1.0	1.0
1307	5	513	1.0	1.0	1.0
805	5	1284	1.0	1.0	1.0
88	5	345	1.0	1.0	1.0
503	5	985	1.0	1.0	1.0
1487	5	1844	1.0	1.0	1.0
667	5	3238	1.0	1.0	1.0
841	5	87	1.0	1.0	1.0
769	5	1438	1.0	1.0	1.0
351	5	3656	1.0	1.0	1.0
1174	5	1431	1.0	1.0	1.0
1496	5	1812	1.0	1.0	1.0
715	5	1028	1.0	1.0	1.0
100	5	6378	1.0	1.0	1.0
1001	5	87	1.0	1.0	1.0
3119	5	2582	1.0	1.0	1.0
805	5	5190	1.0	1.0	1.0
1335	5	4891	1.0	1.0	1.0
264	5	5713	1.0	1.0	1.0
1364	5	3632	1.0	1.0	1.0
567	5	190	1.0	1.0	1.0
3206	5	171	1.0	1.0	1.0
668	5	6650	1.0	1.0	1.0
1174	5	2154	1.0	1.0	1.0
1092	5	1284	1.0	1.0	1.0
902	5	2425	1.0	1.0	1.0
1725	5	8259	1.0	1.0	1.0
660	5	87	1.0	1.0	1.0
2884	5	3018	1.0	1.0	1.0
1725	5	3561	1.0	1.0	1.0
299	5	1513	1.0	1.0	1.0
1815	5	217	1.0	1.0	1.0
480	5	5628	1.0	1.0	1.0
889	5	1920	1.0	1.0	1.0
1631	5	806	1.0	1.0	1.0
1531	5	4545	1.0	1.0	1.0
86	5	87	1.0	1.0	1.0
264	5	1562	1.0	1.0	1.0
847	5	4816	1.0	1.0	1.0
1325	5	171	1.0	1.0	1.0
264	5	4484	1.0	1.0	1.0
467	5	7898	1.0	1.0	1.0
553	5	6510	1.0	1.0	1.0
6	5	2685	1.0	1.0	1.0
1470	5	1447	1.0	1.0	1.0
233	5	1577	1.0	1.0	1.0
1167	5	1289	1.0	1.0	1.0
1785	5	4026	1.0	1.0	1.0
1836	5	2425	1.0	1.0	1.0
1759	5	6812	1.0	1.0	1.0
245	5	673	1.0	1.0	1.0
103	5	2311	1.0	1.0	1.0
337	5	3771	1.0	1.0	1.0
593	5	2489	1.0	1.0	1.0
445	5	5021	1.0	1.0	1.0
226	5	4332	1.0	1.0	1.0
64	5	513	1.0	1.0	1.0
1357	5	1132	1.0	1.0	1.0
490	5	2222	1.0	1.0	1.0
973	5	1431	1.0	1.0	1.0
442	5	161	1.0	1.0	1.0
1001	5	1556	1.0	1.0	1.0
1616	5	1132	1.0	1.0	1.0
110	5	5176	1.0	1.0	1.0
2652	5	623	1.0	1.0	1.0
715	5	267	1.0	1.0	1.0
1725	5	2422	1.0	1.0	1.0
1335	5	222	1.0	1.0	1.0
2019	5	2874	1.0	1.0	1.0
1182	5	1756	1.0	1.0	1.0
1092	5	1391	1.0	1.0	1.0
1092	5	2154	1.0	1.0	1.0
705	5	577	1.0	1.0	1.0
715	5	87	1.0	1.0	1.0
2656	5	1454	1.0	1.0	1.0
1426	5	3519	1.0	1.0	1.0
805	5	2012	1.0	1.0	1.0
2022	5	1431	1.0	1.0	1.0
515	5	171	1.0	1.0	1.0
751	5	3449	1.0	1.0	1.0
1848	5	577	1.0	1.0	1.0
3119	5	2881	1.0	1.0	1.0
1355	5	5766	1.0	1.0	1.0
2341	5	87	1.0	1.0	1.0
82	5	2152	1.0	1.0	1.0
360	5	1424	1.0	1.0	1.0
1108	5	1109	1.0	1.0	1.0
803	5	804	1.0	1.0	1.0
729	5	1284	1.0	1.0	1.0
1169	5	194	1.0	1.0	1.0
2726	5	87	1.0	1.0	1.0
2431	5	171	1.0	1.0	1.0
1848	5	5104	1.0	1.0	1.0
901	5	190	1.0	1.0	1.0
814	5	39	1.0	1.0	1.0
1203	5	87	1.0	1.0	1.0
687	5	2767	1.0	1.0	1.0
736	5	222	1.0	1.0	1.0
719	5	345	1.0	1.0	1.0
480	5	1369	1.0	1.0	1.0
596	5	985	1.0	1.0	1.0
81	5	87	1.0	1.0	1.0
2137	5	1454	1.0	1.0	1.0
1848	5	513	1.0	1.0	1.0
611	5	4995	1.0	1.0	1.0
583	5	976	1.0	1.0	1.0
264	5	2789	1.0	1.0	1.0
879	5	3222	1.0	1.0	1.0
751	5	194	1.0	1.0	1.0
1218	5	3987	1.0	1.0	1.0
22	5	1406	1.0	1.0	1.0
6	5	1664	1.0	1.0	1.0
480	5	161	1.0	1.0	1.0
3669	5	3499	1.0	1.0	1.0
553	5	194	1.0	1.0	1.0
479	5	5012	1.0	1.0	1.0
700	5	1599	1.0	1.0	1.0
410	5	284	1.0	1.0	1.0
695	5	806	1.0	1.0	1.0
769	5	1431	1.0	1.0	1.0
902	5	1584	1.0	1.0	1.0
2252	5	4421	1.0	1.0	1.0
668	5	222	1.0	1.0	1.0
2247	5	3449	1.0	1.0	1.0
503	5	1977	1.0	1.0	1.0
266	5	7931	1.0	1.0	1.0
1766	5	6402	1.0	1.0	1.0
667	5	820	1.0	1.0	1.0
715	5	2026	1.0	1.0	1.0
687	5	422	1.0	1.0	1.0
1884	5	2248	1.0	1.0	1.0
1586	5	1152	1.0	1.0	1.0
96	5	4575	1.0	1.0	1.0
947	5	2824	1.0	1.0	1.0
349	5	3989	1.0	1.0	1.0
0	5	806	1.0	1.0	1.0
603	5	4951	1.0	1.0	1.0
1357	5	1901	1.0	1.0	1.0
84	5	39	1.0	1.0	1.0
1746	5	519	1.0	1.0	1.0
1128	5	623	1.0	1.0	1.0
660	5	2780	1.0	1.0	1.0
1378	5	447	1.0	1.0	1.0
674	5	524	1.0	1.0	1.0
1659	5	5687	1.0	1.0	1.0
1234	5	712	1.0	1.0	1.0
719	5	4264	1.0	1.0	1.0
1328	5	513	1.0	1.0	1.0
185	5	618	1.0	1.0	1.0
1540	5	345	1.0	1.0	1.0
2651	5	4704	1.0	1.0	1.0
480	5	1196	1.0	1.0	1.0
1791	5	1132	1.0	1.0	1.0
133	5	2948	1.0	1.0	1.0
899	5	3561	1.0	1.0	1.0
445	5	4001	1.0	1.0	1.0
114	5	985	1.0	1.0	1.0
435	5	1599	1.0	1.0	1.0
264	5	3522	1.0	1.0	1.0
1397	5	2205	1.0	1.0	1.0
419	5	806	1.0	1.0	1.0
863	5	447	1.0	1.0	1.0
1930	5	8882	1.0	1.0	1.0
1492	5	7382	1.0	1.0	1.0
306	5	2141	1.0	1.0	1.0
734	5	492	1.0	1.0	1.0
1098	5	2067	1.0	1.0	1.0
553	5	5494	1.0	1.0	1.0
340	5	4153	1.0	1.0	1.0
480	5	1580	1.0	1.0	1.0
246	5	1175	1.0	1.0	1.0
648	5	7103	1.0	1.0	1.0
467	5	1152	1.0	1.0	1.0
1506	5	4836	1.0	1.0	1.0
1639	5	161	1.0	1.0	1.0
707	5	2055	1.0	1.0	1.0
2697	5	8619	1.0	1.0	1.0
1759	5	1028	1.0	1.0	1.0
1725	5	2556	1.0	1.0	1.0
1840	5	992	1.0	1.0	1.0
1052	5	1373	1.0	1.0	1.0
773	5	87	1.0	1.0	1.0
2249	5	1000	1.0	1.0	1.0
1941	5	5596	1.0	1.0	1.0
1077	5	5675	1.0	1.0	1.0
601	5	1391	1.0	1.0	1.0
3649	5	87	1.0	1.0	1.0
769	5	2237	1.0	1.0	1.0
432	5	6681	1.0	1.0	1.0
26	5	2245	1.0	1.0	1.0
1038	5	519	1.0	1.0	1.0
1218	5	441	1.0	1.0	1.0
754	5	7127	1.0	1.0	1.0
1522	5	161	1.0	1.0	1.0
4905	5	447	1.0	1.0	1.0
