2721	0	1558	1.0
3362	0	1377	1.0
5877	0	333	1.0
8605	0	138	1.0
3099	0	4797	1.0
3344	0	4039	1.0
4804	0	4805	1.0
6047	0	962	1.0
3489	0	1112	1.0
1785	0	3748	1.0
8442	0	5828	1.0
5019	0	521	1.0
6168	0	1251	1.0
6752	0	719	1.0
2994	0	511	1.0
4098	0	2275	1.0
3984	0	1702	1.0
6646	0	791	1.0
6120	0	2034	1.0
5724	0	6811	1.0
5480	0	6428	1.0
6906	0	1751	1.0
7411	0	5436	1.0
7665	0	1980	1.0
6373	0	246	1.0
7580	0	352	1.0
3162	0	3517	1.0
8083	0	4039	1.0
4777	0	6141	1.0
8826	0	4087	1.0
8135	0	246	1.0
4984	0	4346	1.0
7287	0	326	1.0
2996	0	860	1.0
2369	0	3279	1.0
3806	0	138	1.0
5747	0	4625	1.0
2184	0	1112	1.0
5019	0	3239	1.0
2755	0	2669	1.0
5166	0	769	1.0
1828	0	1601	1.0
1573	0	2422	1.0
4207	0	1207	1.0
1393	0	157	1.0
5907	0	88	1.0
4562	0	2134	1.0
377	0	844	1.0
8879	0	1802	1.0
8029	0	719	1.0
3804	0	3805	1.0
3256	0	808	1.0
1767	0	725	1.0
7595	0	2255	1.0
5521	0	246	1.0
4771	0	2002	1.0
4044	0	1734	1.0
